K2-210 b,01h10m33.82s,+01d34m41.8s,177.39,1.84,0.570233,0.000028,,,0.073,0.009,16,3
K2-211 b,01h24m25.43s,+01d42m17.8s,274.39,4.15,0.669558,0.000032,,,0.123,0.015,16,3
K2-212 b,01h13m41.62s,+03d05m49.0s,109.55,0.92,9.79551,0.000316,,,0.225,0.011,16,3
K2-213 b,00h52m33.67s,+03d30m27.7s,394.05,6.92,8.13087,0.001771,,,0.135,0.027,16,3
K2-214 b,00h59m30.26s,+04d13m40.1s,303.22,4.17,8.596802,0.001006,,,0.217,0.012,16,3
K2-215 b,01h13m52.82s,+06d07m26.0s,408.67,6.44,8.269648,0.000467,,,0.189,0.023,16,3
K2-216 b,00h45m55.26s,+06d20m49.1s,115.84,0.7,2.1748,0.00005,0.02517,0.00503,0.156,0.015,16,3
K2-217 b,00h45m11.61s,+06d28m53.6s,386.01,7.61,14.074524,0.000994,,,0.319,0.062,16,3
K2-218 b,00h51m14.32s,+06d50m47.3s,398.41,9.92,8.679885,0.000417,,,0.229,0.025,16,3
K2-219 b,00h51m22.87s,+08d52m03.5s,328.42,4.83,3.901287,0.00066,,,0.12,0.018,16,3
K2-219 c,00h51m22.87s,+08d52m03.5s,328.42,4.83,6.66767,0.001283,,,0.128,0.019,16,3
K2-219 d,00h51m22.87s,+08d52m03.5s,328.42,4.83,11.137278,0.000808,,,0.23,0.032,16,3
K2-21 b,22h41m12.88s,-14d29m20.4s,83.85,0.26,9.325038,0.000379,,,0.164,0.009,16,3
K2-21 c,22h41m12.88s,-14d29m20.4s,83.85,0.26,15.50192,0.000918,,,0.222,0.015,16,3
K2-220 b,00h51m04.77s,+09d31m00.5s,235.06,2.74,13.683256,0.00105,,,0.213,0.011,16,3
K2-221 b,01h06m37.20s,+10d11m22.9s,321.63,6.69,2.399094,0.000125,,,0.15,0.015,16,3
K2-222 b,01h05m50.95s,+11d45m12.3s,101.61,0.63,15.387063,0.001815,,,0.213,0.012,16,3
K2-223 b,12h21m13.48s,-10d16m55.3s,199.7,2.54,0.50565,0.00006,,,0.079,0.009,16,3
K2-223 c,12h21m13.48s,-10d16m55.3s,199.7,2.54,4.56327,0.00051,,,0.14,0.01,16,3
K2-224 b,12h38m48.98s,-10d03m38.4s,277.42,2.93,4.47904,0.00116,,,0.139,0.014,16,3
K2-224 c,12h38m48.98s,-10d03m38.4s,277.42,2.93,10.09489,0.00119,,,0.215,0.014,16,3
K2-225 b,12h26m09.91s,-09d37m29.3s,361.41,5.88,15.87209,0.00387,,,0.311,0.023,16,3
K2-226 b,12h14m34.98s,-09d33m45.5s,212.49,3.34,3.27108,0.00049,,,0.137,0.012,16,3
K2-227 b,12h43m47.63s,-08d28m41.7s,188.22,2.04,13.621832,0.003188,,,0.149,0.109,16,3
K2-228 b,12h29m10.75s,-06d50m03.3s,129.74,3.95,2.69828,0.00022,,,0.108,0.009,16,3
K2-229 b,12h27m29.58s,-06d43m18.7s,102.85,1.08,0.58426,0.00002,,,0.102,0.005,16,3
K2-229 c,12h27m29.58s,-06d43m18.7s,102.85,1.08,8.32727,0.00041,,,0.181,0.011,16,3
K2-22 b,11h17m55.88s,+02d37m08.7s,245.53,2.81,0.381078,0.000001,1.4,,0.223,0.036,16,3
K2-230 b,12h45m27.17s,-06d34m34.0s,549.02,14.28,2.86041,0.00061,,,0.175,0.016,16,3
K2-231 b,19h16m22.04s,-15d46m16.0s,324.14,4.19,13.841901,0.001352,,,0.223,0.018,16,3
K2-232 b,04h55m03.96s,+18d39m16.3s,131.21,0.76,11.168454,0.000023,0.398,0.037,1,0.022,16,3
K2-233 b,15h21m55.20s,-20d13m54.1s,67.64,0.28,2.46746,0.00014,,,0.125,0.006,16,3
K2-233 c,15h21m55.20s,-20d13m54.1s,67.64,0.28,7.06142,0.00084,,,0.119,0.007,16,3
K2-233 d,15h21m55.20s,-20d13m54.1s,67.64,0.28,24.3662,0.0021,,,0.236,0.01,16,3
K2-237 b,16h55m04.53s,-28d42m38.0s,317.6,7.12,2.1805577,0.0000057,1.236,0.044,1.642,0.05,9,3
K2-238 b,23h10m49.04s,-07d51m27.0s,6779.46,9180.82,3.20466,0.00003,0.86,0.13,1.3,0.15,9,3
K2-239 b,10h42m22.63s,+04d26m28.9s,31.11,0.08,5.24,0.001,,,0.098,0.009,16,3
K2-239 c,10h42m22.63s,+04d26m28.9s,31.11,0.08,7.775,0.001,,,0.089,0.009,16,3
K2-239 d,10h42m22.63s,+04d26m28.9s,31.11,0.08,10.115,0.001,,,0.098,0.009,16,3
K2-240 b,15h11m23.91s,-17d52m30.8s,73.06,0.52,6.034,0.001,,,0.178,0.018,16,3
K2-240 c,15h11m23.91s,-17d52m30.8s,73.06,0.52,20.523,0.001,,,0.161,0.027,16,3
K2-241 b,12h04m57.45s,-06d48m17.7s,150.1,1.09,26.8199,0.00245,,,0.227,0.016,16,3
K2-242 b,11h59m20.62s,-06d31m04.3s,109.58,0.62,6.51389,0.00082,,,0.227,0.019,16,3
K2-243 b,12h04m29.14s,-04d53m57.1s,268.88,3.5,11.54182,0.00272,,,0.194,0.012,16,3
K2-243 c,12h04m29.14s,-04d53m57.1s,268.88,3.5,24.94598,0.00491,,,0.179,0.013,16,3
K2-244 b,12h13m52.54s,-03d49m54.7s,214.18,2.41,21.06884,0.0032,,,0.156,0.012,16,3
K2-245 b,12h20m43.60s,-01d35m27.2s,462.01,8.71,11.89307,0.00065,,,0.387,0.017,16,3
K2-246 b,12h06m31.13s,-01d09m38.0s,717.78,27.34,5.76918,0.00081,,,0.311,0.022,16,3
K2-247 b,12h35m34.49s,-10d04m09.2s,260.04,2.05,2.25021,0.00033,,,0.189,0.017,16,3
K2-247 c,12h35m34.49s,-10d04m09.2s,260.04,2.05,6.49424,0.0026,,,0.195,0.022,16,3
K2-248 b,12h11m16.14s,-09d24m50.4s,411.03,5.01,7.17256,0.00148,,,0.229,0.018,16,3
K2-249 b,12h13m28.00s,-08d59m42.4s,529.23,16.75,12.409,0.00337,,,0.249,0.024,16,3
K2-24 b,16h10m17.69s,-24d59m25.2s,171.39,1.35,20.88977,0.00034,0.05978,0.00692,0.482,0.018,16,3
K2-24 c,16h10m17.69s,-24d59m25.2s,171.39,1.35,42.3391,0.0012,0.04845,0.00598,0.669,0.027,16,3
K2-250 b,12h20m07.62s,-08d58m32.8s,419.64,6.36,4.01457,0.00062,,,0.218,0.017,16,3
K2-251 b,12h42m45.41s,-08d32m09.3s,147.65,1.04,9.30075,0.00332,,,0.21,0.023,16,3
K2-252 b,12h09m27.93s,-08d18m34.3s,230.34,2.08,13.81513,0.00461,,,0.155,0.015,16,3
K2-253 b,12h24m20.50s,-06d22m44.0s,899.17,29.14,4.00167,0.00013,,,1.13,0.062,16,3
K2-254 b,12h22m12.18s,-04d43m02.0s,229.28,1.3,4.09639,0.00081,,,0.145,0.025,16,3
K2-254 c,12h22m12.18s,-04d43m02.0s,229.28,1.3,12.11839,0.00303,,,0.195,0.021,16,3
K2-255 b,12h39m39.12s,-03d22m14.0s,192.66,1.53,1.96417,0.00004,,,0.259,0.025,16,3
K2-256 b,12h24m54.52s,-02d03m57.4s,573.78,14.91,5.52011,0.00239,,,0.235,0.022,16,3
K2-257 b,12h33m06.84s,-01d57m11.4s,64.12,0.26,1.60588,0.00014,,,0.074,0.005,16,3
K2-258 b,12h30m31.52s,-01d09m39.3s,674.71,11.38,19.0921,0.00576,,,0.268,0.019,16,3
K2-259 b,12h27m12.65s,+01d34m00.7s,421.37,8.17,15.48043,0.00332,,,0.207,0.018,16,3
K2-25 b,04h13m05.62s,+15d14m51.9s,45.01,0.17,3.484552,0.000031,,,0.306,0.085,16,3
K2-260 b,05h07m28.16s,+16d52m03.8s,676.32,19.42,2.6266657,0.0000018,1.42,0.31,1.552,0.048,16,3
K2-261 b,10h52m07.78s,+00d29m36.1s,214.58,1.97,11.63344,0.00012,0.223,0.031,0.85,0.026,16,3
K2-263 b,08h38m43.77s,+15d40m50.3s,163.23,1.37,50.818947,0.000094,0.04657,0.00975,0.215,0.011,16,3
K2-264 b,08h45m26.06s,+19d41m54.5s,186.57,2.1,5.840002,0.000676,,,0.199,0.013,16,3
K2-264 c,08h45m26.06s,+19d41m54.5s,186.57,2.1,19.660302,0.003496,,,0.238,0.018,16,3
K2-265 b,22h48m07.57s,-14d29m40.9s,139.22,0.98,2.369172,0.000089,0.02058,0.00264,0.153,0.01,16,3
K2-266 b,10h31m44.51s,+00d56m15.3s,77.73,0.36,0.658524,0.000017,0.03545,0.03578,0.294,0.161,16,3
K2-266 c,10h31m44.51s,+00d56m15.3s,77.73,0.36,7.814,0.0019,0.00091,0.00054,0.063,0.009,16,3
K2-266 d,10h31m44.51s,+00d56m15.3s,77.73,0.36,14.697,0.00034,0.028,0.01793,0.261,0.012,16,3
K2-266 e,10h31m44.51s,+00d56m15.3s,77.73,0.36,19.482,0.0012,0.04499,0.02014,0.244,0.012,16,3
K2-268 b,08h54m50.29s,+11d50m53.8s,330.89,3.24,2.151894,0.000393,,,0.126,0.012,16,3
K2-268 c,08h54m50.29s,+11d50m53.8s,330.89,3.24,9.326841,0.001532,,,0.24,0.021,16,3
K2-269 b,08h40m37.24s,+13d00m52.8s,363.85,15.3,4.144965,0.000817,,,0.14,0.011,16,3
K2-26 b,06h16m49.58s,+24d35m47.1s,99.33,0.51,14.5665,0.0016,,,0.238,0.041,16,3
K2-270 b,08h45m03.98s,+13d32m59.4s,282.79,2.39,1.543069,0.000189,,,0.123,0.01,16,3
K2-270 c,08h45m03.98s,+13d32m59.4s,282.79,2.39,4.400028,0.000169,,,0.263,0.014,16,3
K2-271 b,08h20m53.73s,+16d05m27.4s,573.61,14.04,8.562421,0.000127,,,0.649,0.021,16,3
K2-272 b,08h50m29.07s,+17d32m32.8s,428.26,5.48,14.453533,0.001328,,,0.26,0.013,16,3
K2-273 b,08h39m06.49s,+19d00m36.1s,310.85,2.98,11.716332,0.001172,,,0.394,0.114,16,3
K2-274 b,08h37m07.79s,+20d23m57.7s,229.71,4.75,14.129714,0.002102,,,0.196,0.011,16,3
K2-275 b,08h48m40.77s,+20d27m18.3s,123.87,0.71,3.280961,0.000112,,,0.2,0.011,16,3
K2-275 c,08h48m40.77s,+20d27m18.3s,123.87,0.71,8.438756,0.000269,,,0.209,0.009,16,3
K2-276 b,08h23m48.66s,+22d38m02.5s,495.07,7.7,18.718269,0.003153,,,0.336,0.019,16,3
K2-277 b,13h28m03.99s,-15d56m16.2s,113.49,0.7,6.326763,0.000355,,,0.185,0.011,16,3
K2-278 b,13h33m12.43s,-14d30m14.6s,804.5,16.69,3.334966,0.000701,,,0.266,0.021,16,3
K2-279 b,13h39m07.13s,-06d02m29.7s,183.94,1.6,7.122605,0.001647,,,0.108,0.012,16,3
K2-27 b,11h26m03.64s,+01d13m50.7s,251.43,2.48,6.771315,0.000085,0.09722,0.01447,0.4,0.021,16,3
K2-280 b,19h26m22.88s,-22d14m51.6s,395.78,7.46,19.895202,0.000774,,,0.684,0.023,16,3
K2-281 b,01h04m54.56s,+07d16m09.2s,464.21,7.87,8.687721,0.000151,,,0.73,0.019,16,3
K2-282 b,00h53m43.68s,+07d59m43.1s,503.46,7.95,4.169836,0.000279,,,0.252,0.012,16,3
K2-283 b,00h52m46.66s,+09d41m34.5s,407.62,5.05,1.921036,0.000051,,,0.314,0.014,16,3
K2-284 b,05h16m33.76s,+20d15m18.4s,107.6,0.5,4.795069,0.000086,,,0.248,0.012,16,3
K2-285 b,23h17m32.23s,+01d18m01.0s,155.65,1.15,3.471745,0.000044,0.03046,0.00381,0.231,0.005,16,3
K2-285 c,23h17m32.23s,+01d18m01.0s,155.65,1.15,7.138048,0.000072,0.04933,0.00717,0.315,0.007,16,3
K2-285 d,23h17m32.23s,+01d18m01.0s,155.65,1.15,10.45582,0.00025,0.02045,,0.221,0.005,16,3
K2-285 e,23h17m32.23s,+01d18m01.0s,155.65,1.15,14.76289,0.00065,0.03367,,0.174,0.004,16,3
K2-286 b,15h33m28.70s,-16d46m23.7s,76.32,0.23,27.359,0.005,,,0.187,0.018,10,3
K2-287 b,15h32m17.84s,-22d21m29.7s,159.05,1.29,14.893291,0.000025,0.315,0.027,0.847,0.013,10,3
K2-288 B b,03h41m46.43s,+18d16m08.0s,65.72,0.87,31.393463,0.000067,,,0.17,0.027,10,3
K2-289 b,16h26m34.33s,-15d47m32.6s,276.47,2.1,13.156969,0.000047,,,0.812,0.027,10,3
K2-28 b,22h22m29.85s,-07d57m19.3s,63.11,0.32,2.260455,0.000041,,,0.207,0.021,16,3
K2-290 b,15h39m25.87s,-20d11m55.7s,274.99,3.8,9.21165,0.00033,0.0343,,0.273,0.014,10,3
K2-290 c,15h39m25.87s,-20d11m55.7s,274.99,3.8,48.36685,0.00041,0.774,0.047,1.006,0.05,10,3
K2-291 b,05h05m46.99s,+21d32m55.1s,90.29,0.49,2.225177,0.000066,0.02042,0.00365,0.142,0.008,10,3
K2-293 b,23h26m25.52s,-06d01m40.4s,396.64,6.75,13.1225,0.0011,,,0.219,0.031,10,3
K2-294 b,23h28m12.40s,-07d36m13.3s,377.04,6.18,2.50387,0.00022,,,0.148,0.019,10,3
K2-295 b,01h18m26.38s,+06d49m00.7s,234.36,1.83,4.024867,0.000015,0.335,0.062,0.897,0.011,16,3
K2-29 b,04h10m40.96s,+24d24m07.4s,179.39,1.31,3.2588321,0.0000019,0.73,0.04,1.19,0.02,16,3
K2-308 b,05h13m21.39s,+16d24m51.1s,,,3.38628,0.00002,,,0.884,0.087,16,3
K2-30 b,03h29m22.07s,+22d17m57.9s,336.26,3.03,4.098503,0.000011,0.579,0.028,1.039,0.05,16,3
K2-31 b,16h21m45.78s,-23d32m52.3s,110.87,0.72,1.25785,0.000002,1.774,0.079,1.06,0.35,16,3
K2-32 b,16h49m42.26s,-19d32m34.2s,158.39,1.3,8.991828,0.000083,,,0.443,0.029,16,3
K2-32 c,16h49m42.26s,-19d32m34.2s,158.39,1.3,20.66186,0.00102,,,0.244,0.018,16,3
K2-32 d,16h49m42.26s,-19d32m34.2s,158.39,1.3,31.7142,0.0011,,,0.292,0.021,16,3
K2-32 e,16h49m42.26s,-19d32m34.2s,158.39,1.3,4.34882,0.00069,,,0.09,0.009,16,3
K2-33 b,16h10m14.74s,-19d19m09.4s,139.8,1.52,5.424865,0.000035,3.7,,0.45,0.03,16,3
K2-34 b,08h30m18.91s,+22d14m09.3s,352.08,6.29,2.995633,0.000008,,,1.245,0.029,16,3
K2-35 b,11h20m24.74s,+01d17m09.4s,254.43,2.46,5.608352,0.000335,,,0.172,0.012,16,3
K2-35 c,11h20m24.74s,+01d17m09.4s,254.43,2.46,2.399964,0.000198,,,0.118,0.007,16,3
K2-36 b,11h17m47.78s,+03d51m59.0s,110.09,0.61,1.422614,0.000038,0.01227,0.00346,0.128,0.007,16,3
K2-36 c,11h17m47.78s,+03d51m59.0s,110.09,0.61,5.340888,0.000086,0.02454,0.00724,0.285,0.027,16,3
K2-37 b,16h13m48.24s,-24d47m13.4s,180.86,1.59,4.44117,0.00075,,,0.144,0.015,16,3
K2-37 c,16h13m48.24s,-24d47m13.4s,180.86,1.59,6.42904,0.00036,,,0.245,0.024,16,3
K2-37 d,16h13m48.24s,-24d47m13.4s,180.86,1.59,14.09189,0.00135,,,0.244,0.032,16,3
K2-38 b,16h00m08.06s,-23d11m21.4s,193.71,2.64,4.01593,0.0005,0.06,0.03,0.17,0.03,16,3
K2-38 c,16h00m08.06s,-23d11m21.4s,193.71,2.64,10.56103,0.0009,0.03115,0.01447,0.216,0.026,16,3
K2-39 b,22h33m28.41s,-09d01m22.0s,310.14,4.7,4.60543,0.00046,0.09,0.05,0.56,0.15,16,3
K2-3 b,11h29m20.39s,-01d27m17.2s,44.13,0.11,10.05449,0.00026,,,0.194,0.027,16,3
K2-3 c,11h29m20.39s,-01d27m17.2s,44.13,0.11,24.64354,0.00117,,,0.165,0.024,16,3
K2-3 d,11h29m20.39s,-01d27m17.2s,44.13,0.11,44.55983,0.0059,,,0.135,0.021,16,3
K2-42 b,11h46m39.77s,-05d10m18.9s,401.36,7.9,6.68796,0.00093,,,0.192,0.021,16,3
K2-43 b,11h16m28.11s,-03d58m31.6s,183.48,1.91,3.471149,0.000104,,,0.402,0.039,16,3
K2-43 c,11h16m28.11s,-03d58m31.6s,183.48,1.91,2.198884,0.000022,,,0.216,0.023,16,3
K2-44 b,11h36m02.79s,-02d31m15.2s,483.19,10.19,5.65688,0.00059,,,0.243,0.029,16,3
K2-45 b,11h18m31.89s,-01d46m26.9s,502.34,10.77,1.7292684,0.0000069,,,0.599,0,16,3
K2-46 b,11h37m03.92s,-00d54m26.1s,454.93,10.61,19.1541,0.0041,,,0.183,0.021,16,3
K2-47 b,11h14m19.82s,+02d46m50.6s,353.38,5.34,31.6372,0.0088,,,0.169,0.023,16,3
K2-48 b,11h44m29.65s,+03d16m20.7s,316.61,2.89,20.5065,0.0035,,,0.2,0.021,16,3
K2-49 b,11h49m16.85s,+03d28m32.0s,463.06,10.19,2.77065,0.00015,,,0.172,0.047,16,3
K2-4 b,11h38m58.95s,-03d54m20.1s,233.37,2.12,10.003417,0.001017,,,0.187,0.018,16,3
K2-50 b,11h17m56.07s,+05d59m18.2s,259.33,3.26,8.7529,0.0013,,,0.142,0.021,16,3
K2-52 b,16h26m26.74s,-24d58m11.8s,1064.53,68.51,3.535055,0.000017,,,1.606,0.196,16,3
K2-53 b,16h16m34.04s,-20d24m01.9s,138.56,1.13,12.20772,0.000123,,,0.232,0.009,16,3
K2-54 b,22h32m13.01s,-17d32m38.4s,175.84,1.02,9.7843,0.0014,,,0.103,0.017,16,3
K2-55 b,22h15m00.46s,-17d15m02.5s,160.26,0.73,2.849258,0.000033,,,0.341,0.029,16,3
K2-57 b,22h50m46.01s,-14d04m11.6s,266.23,2.06,9.0063,0.0013,,,0.187,0.022,16,3
K2-58 b,22h15m17.23s,-14d02m59.3s,182.69,1.43,7.05254,0.00032,,,0.239,0.033,16,3
K2-58 c,22h15m17.23s,-14d02m59.3s,182.69,1.43,2.53726,0.00017,,,0.145,0.021,16,3
K2-58 d,22h15m17.23s,-14d02m59.3s,182.69,1.43,22.8827,0.004,,,0.153,0.022,16,3
K2-59 b,22h35m46.16s,-14d01m39.9s,314.09,3.54,20.6921,0.0033,,,0.215,0.028,16,3
K2-59 c,22h35m46.16s,-14d01m39.9s,314.09,3.54,11.2954,0.001,,,0.205,0.026,16,3
K2-5 b,11h17m12.84s,-01d52m40.7s,204.12,1.66,5.73594,0.00064,,,0.17,0.039,16,3
K2-5 c,11h17m12.84s,-01d52m40.7s,204.12,1.66,10.93241,0.00134,,,0.202,0.055,16,3
K2-60 b,22h34m25.48s,-13d43m54.1s,498.7,11.44,3.00265,0.00004,0.426,0.037,0.683,0.037,16,3
K2-61 b,22h38m41.94s,-13d33m36.1s,410.35,8.37,2.57302,0.0002,,,0.221,0.07,16,3
K2-62 b,22h17m27.40s,-12d11m15.0s,112.83,0.49,6.67202,0.00028,,,0.191,0.019,16,3
K2-62 c,22h17m27.40s,-12d11m15.0s,112.83,0.49,16.1966,0.0012,,,0.191,0.02,16,3
K2-63 b,22h13m42.40s,-12d03m58.9s,524.41,21.79,20.257,0.0072,,,0.287,0.088,16,3
K2-63 c,22h13m42.40s,-12d03m58.9s,524.41,21.79,25.4556,0.0047,,,0.348,0.107,16,3
K2-64 b,22h09m39.27s,-11d25m43.5s,506.87,12.91,6.53044,0.00067,,,0.185,0.023,16,3
K2-65 b,22h12m50.82s,-10d55m31.4s,,,12.6475,0.0013,,,0.141,0.034,16,3
K2-66 b,22h06m06.41s,-10d42m41.6s,520.43,23.47,5.06963,0.00081,0.06702,0.01133,0.222,0.03,16,3
K2-68 b,22h16m04.75s,-10d34m02.3s,169.47,1.25,8.05428,0.00082,,,0.141,0.021,16,3
K2-69 b,22h23m02.29s,-10d29m18.9s,181.63,1.57,7.06599,0.0005,,,0.207,0.032,16,3
K2-6 b,11h52m46.14s,-01d11m54.5s,319.59,6.39,30.94191,0.00467,,,0.223,0.079,16,3
K2-70 b,22h33m54.19s,-10d05m05.8s,234.47,3.48,13.97896,0.00095,,,0.258,0.042,16,3
K2-71 b,22h46m53.86s,-09d52m53.8s,153.86,1.22,6.98541,0.00075,,,0.192,0.029,16,3
K2-72 b,22h18m29.27s,-09d36m44.6s,66.56,0.2,5.577212,0.000417,,,0.096,0.01,16,3
K2-72 c,22h18m29.27s,-09d36m44.6s,66.56,0.2,15.189034,0.003128,,,0.103,0.012,16,3
K2-72 d,22h18m29.27s,-09d36m44.6s,66.56,0.2,7.760178,0.001496,,,0.09,0.011,16,3
K2-72 e,22h18m29.27s,-09d36m44.6s,66.56,0.2,24.158868,0.003726,,,0.115,0.012,16,3
K2-73 b,22h20m06.12s,-09d03m21.9s,271.27,2.54,7.49543,0.00059,,,0.219,0.019,16,3
K2-74 b,22h39m40.64s,-08d42m52.2s,381.85,6.78,19.5666,0.0033,,,0.206,0.017,16,3
K2-75 b,22h35m22.76s,-07d28m11.5s,570.86,15.34,7.8142,0.0021,,,0.238,0.029,16,3
K2-75 c,22h35m22.76s,-07d28m11.5s,570.86,15.34,18.311,0.014,,,0.247,0.034,16,3
K2-77 b,03h40m54.82s,+12d34m21.4s,142.31,0.87,8.199796,0.000683,1.9,,0.205,0.014,16,3
K2-79 b,03h41m01.42s,+13d31m09.7s,257.9,2.34,10.99573,0.0007,,,0.329,0.035,16,3
K2-7 b,11h08m22.50s,-01d03m56.7s,754.64,15.99,28.67992,0.00947,,,0.238,0.05,16,3
K2-80 b,03h56m09.00s,+13d33m33.4s,201.96,1.76,19.0918,0.0064,,,0.179,0.027,16,3
K2-80 c,03h56m09.00s,+13d33m33.4s,201.96,1.76,5.605,0.0011,,,0.131,0.021,16,3
K2-80 d,03h56m09.00s,+13d33m33.4s,201.96,1.76,28.867253,0.00514,,,0.228,0.025,16,3
K2-81 b,03h49m56.52s,+14d30m07.9s,254.14,2.72,6.102325,0.00039,,,0.176,0.012,16,3
K2-83 b,03h59m36.37s,+15d33m32.0s,125.98,0.51,2.74697,0.00018,,,0.111,0.009,16,3
K2-83 c,03h59m36.37s,+15d33m32.0s,125.98,0.51,9.99767,0.00081,,,0.132,0.009,16,3
K2-84 b,03h43m14.23s,+16d38m04.4s,287.23,2.27,6.4215,0.00056,,,0.215,0.031,16,3
K2-84 c,03h43m14.23s,+16d38m04.4s,287.23,2.27,27.86,0.0052,,,0.181,0.029,16,3
K2-85 b,03h57m51.45s,+18d27m54.9s,97.49,0.38,0.684533,0.000018,,,0.09,0.011,16,3
K2-86 b,03h26m12.67s,+18d38m08.2s,260.61,2.99,8.77683,0.00098,,,0.175,0.024,16,3
K2-87 b,04h24m56.69s,+18d49m38.7s,498.24,7.1,9.726618,0.000055,,,0.678,0.036,16,3
K2-88 b,03h39m00.38s,+19d07m12.6s,110.91,0.82,4.6122,0.00018,,,0.11,0.022,16,3
K2-89 b,03h48m16.01s,+20d27m34.7s,86.25,0.31,1.096026,0.000065,,,0.055,0.007,16,3
K2-8 b,11h19m10.48s,-00d17m03.8s,407.93,11.83,10.35239,0.00086,,,0.319,0.063,16,3
K2-8 c,11h19m10.48s,-00d17m03.8s,407.93,11.83,5.06416,0.00041,,,0.215,0.029,16,3
K2-90 b,03h56m36.58s,+22d28m21.5s,134.71,0.42,13.733314,0.000083,,,0.232,0.009,16,3
K2-90 c,03h56m36.58s,+22d28m21.5s,134.71,0.42,2.900706,0.000331,,,0.116,0.012,16,3
K2-91 b,04h12m52.34s,+24d12m18.4s,62.69,0.28,1.419549,0.000071,,,0.098,0.016,16,3
K2-95 b,08h37m27.06s,+18d58m36.1s,180.66,3.96,10.134016,0.001132,,,0.346,0.156,16,3
K2-97 b,08h31m03.08s,+10d50m51.3s,901.49,51.37,8.406726,0.001863,,,0.947,0.085,16,3
K2-98 b,08h25m57.19s,+11d30m40.1s,526.34,11.52,10.136448,0.000609,,,0.464,0.017,16,3
K2-99 b,13h55m05.70s,-05d26m32.9s,526.77,12.96,18.251985,0.001399,,,1.046,0.037,16,3
K2-9 b,11h45m03.47s,+00d00m19.1s,83.16,0.37,18.4498,0.0015,,,0.201,0.047,16,3
KELT-10 b,18h58m11.61s,-47d00m11.7s,189.39,2.16,4.1662739,0.0000063,0.679,0.039,1.399,0.069,37,3
KELT-11 b,10h46m49.74s,-09d23m56.5s,99.44,0.52,4.7361,0.00003,0.171,0.015,1.35,0.1,37,3
KELT-12 b,17h50m33.72s,+36d34m12.8s,371.96,3.17,5.031623,0.000032,0.95,0.14,1.78,0.17,38,3
KELT-14 b,07h13m12.36s,-42d24m35.1s,251.93,1.55,1.7100566,0.0000032,1.284,0.032,1.743,0.047,37,3
KELT-15 b,07h49m39.61s,-52d07m13.6s,327.74,2.49,3.32944,0.000016,1.31,0.43,1.74,0.2,37,3
KELT-16 b,20h57m04.44s,+31d39m39.7s,450.28,5.61,0.9689951,0.0000024,2.75,0.16,1.415,0.084,36,3
KELT-17 b,08h22m28.21s,+13d44m07.1s,227.96,2.49,3.0801716,0.0000053,1.31,0.28,1.525,0.065,36,3
KELT-18 b,14h26m05.76s,+59d26m39.4s,324.38,2.52,2.8717518,0.0000028,1.18,0.11,1.57,0.042,38,3
KELT-19 A b,07h26m02.28s,+07d36m56.9s,302.8,4.66,4.6117093,0.0000088,4.07,,1.91,0.11,36,3
KELT-1 b,00h01m26.91s,+39d23m01.7s,270.49,3.05,1.217514,0.000015,27.23,0.5,1.11,0.032,36,3
KELT-20 b,19h38m38.74s,+31d13m09.2s,136.96,0.81,3.4741085,0.0000019,3.382,,1.741,0.069,38,3
KELT-21 b,20h19m12.01s,+32d34m51.7s,477.26,6.51,3.6127647,0.0000033,3.91,,1.586,0.039,38,3
KELT-23 A b,15h28m35.1926s,+66d21m31.544s,126.72,0.35,2.255251,0.000011,0.938,0.048,1.323,0.025,38,3
KELT-24 b,10h47m38.35s,+71d39m21.2s,96.79,0.31,5.5514926,0.0000081,5.18,0.21,1.272,0.021,38,3
KELT-2 A b,06h10m39.35s,+30d57m25.7s,134.57,0.8,4.11379,0.00001,1.7,0.22,1.35,0.08,36,3
KELT-3 b,09h54m34.40s,+40d23m17.0s,211.35,5.42,2.70339,0.00001,1.94,0.33,1.56,0.11,36,3
KELT-4 A b,10h28m15.01s,+25d34m23.5s,219.41,2.1,2.9895932,0.0000049,0.902,0.06,1.699,0.046,36,3
KELT-6 b,13h03m55.65s,+30d38m24.2s,242.39,1.98,7.8457,0.0002,0.52,0.12,1.3,0.09,36,3
KELT-6 c,13h03m55.65s,+30d38m24.2s,242.39,1.98,1276,81,3.71,0.21,,,4,0
KELT-7 b,05h13m10.93s,+33d19m05.4s,137.21,0.93,2.73477,0.000004,1.39,0.22,1.6,0.06,36,3
KELT-8 b,18h53m13.32s,+24d07m38.6s,198.7,1,3.24406,0.00016,0.66,0.12,1.62,0.1,36,3
KELT-9 b,20h31m26.35s,+39d56m19.8s,205.65,1.58,1.4811235,0.0000011,2.88,0.84,1.891,0.061,38,3
KIC 10001893 b,19h09m33.41s,+46d59m04.2s,1758.47,161.58,0.2197,,,,,,10,6
KIC 10001893 c,19h09m33.41s,+46d59m04.2s,1758.47,161.58,0.32528,,,,,,10,6
KIC 10001893 d,19h09m33.41s,+46d59m04.2s,1758.47,161.58,0.81161,,,,,,10,6
KIC 10525077 b,19h09m30.74s,+47d46m16.3s,1525.31,58.45,854.083,0.01628,,,0.491,0.08,10,3
KIC 3558849 b,19h39m47.96s,+38d36m18.7s,1258.75,35.41,1322.3,386.1,,,0.616,0.089,10,3
KIC 5095269 b,19h22m12.47s,+40d14m06.1s,1230.6,22.46,237.68977,0.08237,7.693,0.054,,,10,2
